shipment_id,shipment_date,origin_region,destination_region,equipment_type,weight_lbs,cubic_feet,lead_time_hours,num_carrier_bids,lane_volume,winning_bid_price
SHP-108447,2024-06-01 00:00:00,SC-1,MW-1,Flatbed,3348.2,28.3,14.5,4.0,318,2038.12
SHP-127293,2025-05-09 00:00:00,WC-1,SE-1,Sprinter Van,528.6,3.5,6.6,4.0,175,1327.32
SHP-104608,2024-03-23 00:00:00,NW-1,MW-1,Sprinter Van,191.6,1.6,8.0,3.0,64,783.38
SHP-126768,2025-04-30 00:00:00,MW-2,WC-2,Large Straight,2081.7,14.3,7.5,5.0,96,2465.49
SHP-127798,2025-05-19 00:00:00,SC-1,WC-3,Cargo Van,484.8,3.1,48.4,6.0,108,493.09
SHP-119182,2024-12-13 00:00:00,SC-2,NW-1,Cargo Van,956.1,9.6,4.3,3.0,31,1632.98
SHP-118353,2024-11-28 00:00:00,SC-2,SW-1,Flatbed,513.5,8.8,7.3,6.0,87,1333.6
SHP-117935,2024-11-21 00:00:00,WC-3,WC-1,Sprinter Van,366.4,1.8,7.9,2.0,71,286.35
SHP-107132,2024-05-07 00:00:00,WC-1,WC-2,Sprinter Van,449.7,3.3,4.7,2.0,87,313.58
SHP-100948,2024-01-18 00:00:00,SC-1,MW-1,Large Straight,1117.0,10.1,12.9,4.0,318,895.61
SHP-116604,2024-10-28 00:00:00,SE-1,MW-1,Large Straight,2168.5,18.2,4.9,3.0,293,3051.64
SHP-125191,2025-04-03 00:00:00,CN-1,WC-3,Small Straight,1332.9,6.7,30.0,8.0,22,602.05
SHP-107826,2024-05-20 00:00:00,NW-1,NE-1,Sprinter Van,842.6,7.8,10.8,8.0,41,1385.27
SHP-106270,2024-04-22 00:00:00,SE-3,NE-1,Cargo Van,308.9,2.3,2.6,1.0,99,596.74
SHP-119739,2024-12-23 00:00:00,MW-1,SW-1,Sprinter Van,684.7,4.0,6.6,1.0,199,1095.03
SHP-101110,2024-01-21 00:00:00,SC-1,MW-2,Large Straight,1186.6,10.5,17.6,5.0,181,948.0
SHP-124094,2025-03-14 00:00:00,WC-3,MW-1,Cargo Van,629.5,9.1,3.4,1.0,121,1123.97
SHP-104914,2024-03-29 00:00:00,NE-3,NE-2,Small Straight,1345.9,10.0,3.4,1.0,76,670.54
SHP-109319,2024-06-17 00:00:00,WC-1,MW-3,Large Straight,1195.3,8.8,2.5,4.0,47,2090.29
SHP-110727,2024-07-12 00:00:00,MW-1,MW-2,Small Straight,1748.2,14.9,11.2,4.0,321,474.2
SHP-115963,2024-10-16 00:00:00,SE-1,MW-3,Small Straight,1293.1,6.5,18.5,4.0,75,1058.09
SHP-122374,2025-02-09 00:00:00,SC-1,SE-1,Large Straight,1716.0,12.8,40.0,6.0,207,827.87
SHP-104702,2024-03-25 00:00:00,WC-1,NE-3,Small Straight,1612.8,15.0,9.7,7.0,81,2088.37
SHP-106004,2024-04-17 00:00:00,NE-2,NE-1,Large Straight,2962.1,19.0,4.0,1.0,233,1299.09
SHP-105543,2024-04-09 00:00:00,SC-1,NE-2,Large Straight,890.2,10.0,9.8,4.0,212,1487.31
SHP-107217,2024-05-09 00:00:00,WC-1,NE-1,Sprinter Van,653.4,6.4,9.5,11.0,198,1107.49
SHP-129619,2025-06-22 00:00:00,MW-2,SE-2,Cargo Van,410.3,3.2,25.9,7.0,147,328.44
SHP-119965,2024-12-27 00:00:00,NE-1,WC-1,Small Straight,942.6,5.7,40.5,5.0,225,1476.33
SHP-112910,2024-08-23 00:00:00,MW-2,MW-1,Large Straight,2419.1,10.8,3.0,3.0,274,1335.01
SHP-117168,2024-11-07 00:00:00,SC-1,SC-2,Large Straight,2040.6,18.6,6.9,6.0,168,796.17
SHP-420000,2024-05-20 00:00:00,MW-1,SE-1,Small Straight,2469.4,6.9,8.3,2.0,189,1250.0
SHP-102425,2024-02-13 00:00:00,SC-2,SC-1,Small Straight,3269.7,20.1,4.8,1.0,138,850.92
SHP-103557,2024-03-05 00:00:00,MW-1,MW-3,Cargo Van,446.7,4.9,7.7,2.0,84,221.89
SHP-300032,2024-06-15 00:00:00,NE-2,WC-1,Cargo Van,2527.3,18.5,44.4,2.0,153,0.1
SHP-123982,2025-03-12 00:00:00,WC-2,NE-1,Cargo Van,669.3,5.6,5.4,1.0,117,1390.1
SHP-128509,2025-06-01 00:00:00,WC-3,SE-1,Large Straight,505.9,3.9,10.3,4.0,91,2027.29
SHP-109772,2024-06-25 00:00:00,NE-3,SE-1,Sprinter Van,460.5,3.9,44.9,9.0,91,410.0076525186865
SHP-110625,2024-07-11 00:00:00,SW-2,NW-1,Small Straight,1125.5,8.2,4.3,1.0,20,1957.36
SHP-117837,2024-11-19 00:00:00,MW-1,SW-2,Cargo Van,199.4,1.0,23.8,7.0,105,360.94
SHP-100909,2024-01-17 00:00:00,MW-1,SC-2,Reefer,1185.2,11.3,17.4,5.0,225,1131.15
SHP-129406,2025-06-18 00:00:00,SE-2,SC-1,Large Straight,968.7,3.9,18.4,7.0,172,685.25
SHP-128852,2025-06-08 00:00:00,SE-3,MW-1,Cargo Van,668.7,4.7,32.2,8.0,127,527.24
SHP-107038,2024-05-06 00:00:00,MW-2,SE-1,Large Straight,1609.0,16.8,8.7,3.0,173,1717.03
SHP-100737,2024-01-14 00:00:00,SC-1,SE-2,Sprinter Van,155.6,1.2,20.0,9.0,177,263.96
SHP-126348,2025-04-23 00:00:00,SC-2,SE-2,Large Straight,1389.3,10.6,9.0,7.0,115,1239.94
SHP-107526,2024-05-14 00:00:00,MW-3,NE-3,Large Straight,1401.2,11.2,20.0,6.0,39,1093.1
SHP-116481,2024-10-26 00:00:00,WC-3,NE-1,Cargo Van,662.6,6.1,7.9,2.0,95,1287.87
SHP-109221,2024-06-16 00:00:00,SW-1,MW-1,Flatbed,928.1,5.6,21.0,2.0,191,1697.93
SHP-117934,2024-11-21 00:00:00,SC-1,SE-1,Sprinter Van,338.1,3.6,2.4,2.0,207,621.93
SHP-118938,2024-12-09 00:00:00,NE-1,NE-2,Small Straight,1670.4,7.9,8.1,10.0,196,514.1
SHP-100021,2024-01-01 00:00:00,NE-2,WC-1,Reefer,858.2,8.0,14.4,5.0,112,2502.04
SHP-100569,2024-01-10 00:00:00,SE-3,MW-3,Flatbed,3137.6,13.0,6.3,3.0,17,2344.44
SHP-104082,2024-03-14 00:00:00,SW-1,WC-1,Tractor Trailer,2093.0,16.5,16.5,2.0,109,1645.85
SHP-106284,2024-04-22 00:00:00,SE-1,WC-2,Large Straight,1329.8,11.0,3.4,3.0,108,3129.74
SHP-108774,2024-06-07 00:00:00,NW-1,CN-1,Sprinter Van,1303.1,10.1,11.2,3.0,13,1061.07
SHP-105557,2024-04-09 00:00:00,WC-2,SE-3,Small Straight,1148.9,7.7,5.8,3.0,40,1836.87
SHP-106237,2024-04-22 00:00:00,SW-2,SC-1,Large Straight,1671.7,10.5,16.7,4.0,74,811.07
SHP-120369,2025-01-04 00:00:00,MW-1,SC-1,Small Straight,878.1,7.3,23.6,4.0,372,579.95
SHP-121720,2025-01-28 00:00:00,MW-2,NE-3,Sprinter Van,332.0,2.3,8.0,5.0,87,407.99
SHP-120967,2025-01-15 00:00:00,MW-1,CN-1,Large Straight,637.7,4.4,49.0,11.0,88,388.24
SHP-101090,2024-01-20 00:00:00,SC-2,SW-1,Flatbed,2847.4,27.4,7.1,1.0,87,2146.79
SHP-128714,2025-06-05 00:00:00,WC-1,SE-2,Large Straight,952.3,6.6,40.7,12.0,127,1361.02
SHP-113097,2024-08-26 00:00:00,NE-1,SE-2,Small Straight,763.6,3.3,8.7,6.0,197,723.77
SHP-123080,2025-02-23 00:00:00,SW-1,SC-1,Sprinter Van,185.0,1.7,8.6,6.0,145,227.5
SHP-127416,2025-05-12 00:00:00,WC-3,CN-1,Sprinter Van,499.9,5.0,30.2,11.0,30,438.01
SHP-121300,2025-01-21 00:00:00,MW-2,SC-1,Sprinter Van,279.5,1.2,8.0,9.0,227,403.33
SHP-109651,2024-06-23 00:00:00,NE-3,NW-1,Cargo Van,183.6,1.8,46.8,7.0,22,499.02
SHP-119850,2024-12-25 00:00:00,MW-1,WC-3,Small Straight,2288.1,17.8,33.3,7.0,121,1615.55
SHP-119877,2024-12-26 00:00:00,SE-3,SE-1,Cargo Van,450.9,3.1,2.4,2.0,87,274.02
SHP-102940,2024-02-22 00:00:00,SE-1,NE-1,Sprinter Van,531.8,5.5,3.5,4.0,278,626.96
SHP-123971,2025-03-12 00:00:00,MW-2,MW-3,Large Straight,534.4,5.2,7.8,3.0,53,511.42
SHP-124833,2025-03-27 00:00:00,WC-3,WC-1,Large Straight,1567.4,7.4,2.9,1.0,71,1157.67
SHP-100024,2024-01-01 00:00:00,MW-1,SE-1,Small Straight,1317.4,13.9,15.6,4.0,348,700.27
SHP-102218,2024-02-09 00:00:00,SC-1,WC-2,Sprinter Van,941.5,7.7,42.0,10.0,104,547.37
SHP-121041,2025-01-16 00:00:00,MW-3,SE-1,Sprinter Van,371.0,1.0,10.9,2.0,64,481.46
SHP-121753,2025-01-29 00:00:00,NE-3,SC-1,Large Straight,756.1,5.2,22.5,4.0,111,1063.31
SHP-114071,2024-09-12 00:00:00,NE-3,MW-2,Cargo Van,218.1,1.5,13.3,9.0,90,284.14
SHP-420029,2024-03-10 00:00:00,MW-1,SE-1,Small Straight,1041.5,19.3,20.6,2.0,189,1250.0
SHP-129033,2025-06-11 00:00:00,SW-2,SC-2,Small Straight,1265.4,11.4,10.3,5.0,47,674.29
SHP-119574,2024-12-21 00:00:00,WC-3,SW-1,Small Straight,1013.9,7.8,19.7,5.0,44,1092.09
SHP-102449,2024-02-13 00:00:00,SE-3,WC-1,Sprinter Van,892.8,6.1,15.1,7.0,69,1021.31
SHP-107800,2024-05-20 00:00:00,NE-1,SW-2,Small Straight,1977.5,4.6,45.2,4.0,81,1352.76
SHP-410014,2024-10-15 08:00:00,MW-1,NW-1,Large Straight,785.8,32.1,39.8,4.0,206,1008.88
SHP-119409,2024-12-18 00:00:00,SE-3,SW-1,Large Straight,1003.4,9.3,5.0,2.0,50,2009.71
SHP-103642,2024-03-06 00:00:00,MW-1,SW-1,Cargo Van,190.3,1.9,12.3,3.0,199,348.7
SHP-103739,2024-03-08 00:00:00,MW-3,SC-1,Large Straight,1553.5,23.1,2.7,7.0,70,1671.17
SHP-121885,2025-01-31 00:00:00,MW-1,NE-2,Small Straight,634.3,5.4,2.4,1.0,271,772.91
SHP-124157,2025-03-15 00:00:00,NE-2,MW-1,Sprinter Van,454.2,3.7,6.8,2.0,229,650.21
SHP-100429,2024-01-08 00:00:00,NE-2,MW-2,Flatbed,982.0,8.5,2.8,3.0,159,1877.31
SHP-112711,2024-08-19 00:00:00,NE-3,SE-1,Sprinter Van,112.2,1.2,12.1,6.0,91,321.89
SHP-127129,2025-05-06 00:00:00,WC-1,CN-1,Cargo Van,282.3,2.3,37.9,8.0,46,270.96
SHP-119992,2024-12-28 00:00:00,NE-1,SW-2,Sprinter Van,763.0,2.7,2.8,1.0,81,2244.7
SHP-100852,2024-01-16 00:00:00,SE-1,NE-2,Cargo Van,403.5,3.2,21.0,7.0,167,321.05
SHP-104920,2024-03-29 00:00:00,NW-1,NE-1,Large Straight,922.6,6.2,2.3,5.0,41,2554.73
SHP-127767,2025-05-19 00:00:00,SE-2,MW-2,Cargo Van,407.4,3.4,7.1,1.0,115,572.5
SHP-108704,2024-06-05 00:00:00,SE-1,SC-1,Sprinter Van,392.6,2.0,7.2,4.0,220,417.09
SHP-128121,2025-05-25 00:00:00,SC-1,NE-1,Small Straight,970.4,4.6,3.0,3.0,274,2296.24
SHP-110610,2024-07-11 00:00:00,MW-2,SC-1,Sprinter Van,1563.8,10.6,8.0,3.0,227,908.74
SHP-110163,2024-07-02 00:00:00,MW-1,WC-2,Small Straight,1777.0,17.1,5.8,3.0,177,2301.39
SHP-122252,2025-02-07 00:00:00,SW-1,SC-1,Flatbed,934.5,6.2,22.3,6.0,145,705.77
SHP-100641,2024-01-12 00:00:00,SE-2,NE-1,Sprinter Van,119.9,1.2,4.6,3.0,180,464.36
SHP-123688,2025-03-07 00:00:00,NE-1,SE-1,Large Straight,800.9,5.5,10.0,5.0,262,830.91
SHP-128443,2025-05-31 00:00:00,SW-2,SE-3,Cargo Van,1411.5,8.7,14.1,3.0,26,932.38
SHP-127186,2025-05-07 00:00:00,SE-1,MW-3,Large Straight,716.9,3.5,5.0,1.0,75,1540.46
SHP-108828,2024-06-08 00:00:00,MW-1,SE-1,Sprinter Van,348.7,3.2,3.7,1.0,348,931.04
SHP-116467,2024-10-25 00:00:00,NE-3,SE-3,Sprinter Van,525.3,2.8,12.0,4.0,42,552.18
SHP-110325,2024-07-05 00:00:00,SE-1,MW-3,Cargo Van,1205.6,12.6,8.1,2.0,75,924.77
SHP-113483,2024-09-02 00:00:00,NE-1,SE-1,Sprinter Van,375.5,3.7,19.2,6.0,262,382.69
SHP-108883,2024-06-09 00:00:00,SE-2,SC-1,Small Straight,1206.9,9.5,21.6,8.0,172,754.73
SHP-122359,2025-02-09 00:00:00,SE-2,SW-1,Sprinter Van,488.5,5.3,14.8,4.0,87,3257.045168689015
SHP-107362,2024-05-12 00:00:00,MW-2,WC-1,Sprinter Van,527.5,4.8,35.0,9.0,157,607.67
SHP-115382,2024-10-06 00:00:00,NE-1,MW-2,Small Straight,1161.1,9.5,3.2,1.0,202,1769.22
SHP-108174,2024-05-26 00:00:00,SW-2,SC-1,Cargo Van,503.5,4.1,11.4,5.0,74,417.03
SHP-112056,2024-08-07 00:00:00,SC-1,NE-2,Sprinter Van,257.8,2.8,4.7,1.0,212,842.48
SHP-109183,2024-06-15 00:00:00,WC-1,MW-3,Large Straight,476.2,4.4,11.5,5.0,47,1635.3
SHP-123963,2025-03-12 00:00:00,SE-1,SC-1,Reefer,2505.7,13.9,40.4,4.0,220,1807.34
SHP-114391,2024-09-18 00:00:00,SC-1,SC-2,Small Straight,1104.3,9.1,19.2,7.0,168,331.71
SHP-108405,2024-05-31 00:00:00,SE-1,SW-1,Sprinter Van,559.6,5.3,26.0,5.0,122,641.38
SHP-128996,2025-06-10 00:00:00,SE-1,CN-1,Small Straight,1838.0,21.5,25.9,10.0,61,1115.17
SHP-114230,2024-09-15 00:00:00,NE-2,MW-2,Sprinter Van,211.4,1.6,3.0,1.0,159,724.74
SHP-119598,2024-12-21 00:00:00,WC-2,NE-3,Cargo Van,444.0,4.8,43.0,8.0,55,794.2
SHP-120071,2024-12-29 00:00:00,NE-2,NE-3,Sprinter Van,240.4,2.0,8.2,2.0,75,327.64
SHP-104276,2024-03-18 00:00:00,MW-1,MW-2,Cargo Van,179.9,1.6,17.6,4.0,321,128.07
SHP-113672,2024-09-05 00:00:00,NE-1,SW-2,Large Straight,737.0,5.4,7.3,1.0,81,1807.8
SHP-103242,2024-02-28 00:00:00,MW-2,SC-1,Flatbed,3121.3,21.0,23.5,4.0,227,1457.3
SHP-118085,2024-11-23 00:00:00,MW-1,CN-1,Reefer,1695.9,16.1,24.0,8.0,88,1553.55
SHP-121478,2025-01-24 00:00:00,NE-1,SC-2,Sprinter Van,633.1,5.1,5.4,6.0,189,1262.96
SHP-123740,2025-03-08 00:00:00,MW-2,SW-1,Cargo Van,871.2,6.2,7.6,6.0,117,775.55
SHP-122754,2025-02-16 00:00:00,CN-2,WC-1,Small Straight,1250.1,12.8,5.3,4.0,28,1324.75
SHP-102831,2024-02-20 00:00:00,WC-1,WC-2,Sprinter Van,81.1,1.0,10.7,6.0,87,159.19
SHP-111798,2024-08-02 00:00:00,NE-2,MW-1,Cargo Van,337.0,3.0,3.8,2.0,229,570.22
SHP-106968,2024-05-04 00:00:00,SW-2,SE-1,Sprinter Van,307.5,2.1,16.5,6.0,61,486.44
SHP-126455,2025-04-24 00:00:00,SW-1,SC-1,Flatbed,3007.9,31.7,19.4,2.0,145,1530.04
SHP-120625,2025-01-08 00:00:00,NE-1,MW-2,Small Straight,828.2,7.6,33.4,8.0,202,516.65
SHP-122508,2025-02-11 00:00:00,NE-3,MW-1,Large Straight,1321.6,10.1,2.8,4.0,155,600.5625703499725
SHP-104581,2024-03-23 00:00:00,SE-2,SW-1,Sprinter Van,776.2,6.2,14.9,5.0,87,609.95
SHP-116894,2024-11-02 00:00:00,WC-1,SW-1,Small Straight,1191.8,11.2,5.1,3.0,98,1624.71
SHP-101620,2024-01-30 00:00:00,MW-1,WC-2,Large Straight,741.1,5.7,8.1,4.0,177,1266.37
SHP-127020,2025-05-05 00:00:00,MW-1,SC-1,Cargo Van,545.5,4.8,29.8,6.0,372,261.95
SHP-118826,2024-12-06 00:00:00,WC-1,NE-2,Small Straight,1640.8,9.4,6.7,4.0,131,2732.92
SHP-116822,2024-11-01 00:00:00,SE-1,SC-2,Sprinter Van,332.3,3.3,17.2,4.0,121,372.38
SHP-106755,2024-04-30 00:00:00,MW-1,SE-1,Large Straight,821.4,5.6,20.6,9.0,348,777.48
SHP-129326,2025-06-16 00:00:00,SE-1,NE-1,Reefer,1016.4,7.3,14.9,5.0,278,1543.23
SHP-106494,2024-04-26 00:00:00,CN-1,SE-3,Cargo Van,725.3,4.4,14.5,7.0,19,555.29
SHP-100525,2024-01-10 00:00:00,MW-1,SC-2,Small Straight,739.1,6.4,4.5,1.0,225,893.69
SHP-101710,2024-01-31 00:00:00,NE-2,MW-3,Cargo Van,546.3,3.3,7.8,2.0,56,445.88
SHP-109544,2024-06-21 00:00:00,SE-2,NE-1,Reefer,726.8,5.4,23.5,4.0,180,1369.46
SHP-108671,2024-06-05 00:00:00,NE-2,MW-1,Small Straight,1435.6,7.9,12.2,5.0,229,1057.25
SHP-118619,2024-12-03 00:00:00,SE-1,SC-1,Tractor Trailer,4111.8,20.1,27.5,5.0,220,2520.46
SHP-110787,2024-07-14 00:00:00,NE-1,SE-2,Small Straight,2851.5,17.7,8.0,4.0,197,1896.64
SHP-118261,2024-11-26 00:00:00,SE-2,WC-2,Large Straight,1662.5,9.4,19.2,4.0,70,2806.51
SHP-108081,2024-05-25 00:00:00,NE-2,WC-1,Large Straight,385.8,3.7,5.1,2.0,112,1934.45
SHP-120755,2025-01-11 00:00:00,NE-3,MW-2,Small Straight,1944.0,12.3,3.8,2.0,90,1606.69
SHP-119304,2024-12-15 00:00:00,WC-2,SE-3,Large Straight,2387.6,12.9,18.1,4.0,40,3352.94
SHP-111565,2024-07-28 00:00:00,SE-1,NE-1,Sprinter Van,502.3,4.0,6.9,3.0,278,628.36
SHP-108414,2024-05-31 00:00:00,NE-2,SE-1,Large Straight,1518.1,11.6,18.9,4.0,161,1010.68
SHP-123402,2025-03-01 00:00:00,MW-2,NE-1,Flatbed,2246.1,12.7,3.3,3.0,216,3346.57
SHP-129308,2025-06-16 00:00:00,SC-1,MW-1,Flatbed,1586.5,12.6,15.0,10.0,318,1188.53
SHP-104951,2024-03-29 00:00:00,NE-1,SE-1,Large Straight,2639.1,26.9,9.4,4.0,262,1976.64
SHP-129943,2025-06-28 00:00:00,SC-1,NW-1,Cargo Van,696.7,7.0,4.7,4.0,32,1547.59
SHP-109357,2024-06-18 00:00:00,NE-3,WC-3,Small Straight,2038.9,20.6,17.9,5.0,41,2433.44
SHP-118284,2024-11-27 00:00:00,SC-1,NE-1,Small Straight,679.3,3.6,9.7,5.0,274,1352.23
SHP-109249,2024-06-16 00:00:00,SE-2,SC-1,Cargo Van,144.9,1.0,37.7,11.0,172,201.45
SHP-127159,2025-05-07 00:00:00,NE-2,MW-1,Small Straight,1502.9,14.0,7.8,3.0,229,1385.64
SHP-102504,2024-02-14 00:00:00,NE-3,NE-1,Small Straight,1203.7,10.7,7.1,4.0,133,448.52
SHP-121538,2025-01-25 00:00:00,MW-1,SE-1,Small Straight,2902.1,21.4,16.0,2.0,348,1612.75
SHP-200071,2025-01-15 00:00:00,SC-2,SE-2,Small Straight,3326.7,22.0,7.8,1.0,115,1336.43
SHP-100060,2024-01-02 00:00:00,MW-1,SC-1,Small Straight,457.2,5.0,7.6,3.0,372,508.48
SHP-320008,2026-12-01 00:00:00,NE-1,SC-1,Small Straight,2826.1,15.5,14.6,3.0,196,1212.08
SHP-118507,2024-12-01 00:00:00,MW-2,CN-2,Large Straight,1079.6,7.6,17.0,5.0,38,857.87
SHP-109466,2024-06-20 00:00:00,SC-2,SW-1,Cargo Van,865.1,5.0,6.6,3.0,87,500.65
SHP-117339,2024-11-10 00:00:00,NE-1,NE-2,Cargo Van,360.3,3.0,32.8,9.0,196,155.9
SHP-113940,2024-09-10 00:00:00,NE-2,SW-1,Cargo Van,1190.7,8.2,5.0,3.0,86,1458.09
SHP-106784,2024-04-30 00:00:00,WC-2,MW-1,Small Straight,929.4,6.4,13.1,6.0,149,875.21
SHP-120272,2025-01-02 00:00:00,SW-1,NE-3,Flatbed,3386.3,9.3,8.8,5.0,68,1149.0167081160062
SHP-112331,2024-08-12 00:00:00,CN-2,SE-2,Small Straight,2380.5,25.7,8.4,3.0,31,2371.43
SHP-125385,2025-04-06 00:00:00,MW-1,WC-1,Large Straight,2190.3,12.7,6.0,1.0,247,2858.77
SHP-124478,2025-03-21 00:00:00,MW-2,NE-3,Reefer,2332.0,23.7,8.1,8.0,87,3334.78
SHP-113814,2024-09-07 00:00:00,SW-1,NE-2,Small Straight,901.7,8.3,2.2,3.0,100,1959.35
SHP-129846,2025-06-27 00:00:00,MW-2,MW-1,Small Straight,1504.5,8.0,6.3,4.0,274,694.2
SHP-100654,2024-01-12 00:00:00,MW-1,MW-2,Tractor Trailer,2321.0,20.3,3.0,3.0,321,1355.74
SHP-119384,2024-12-17 00:00:00,SC-1,NE-3,Sprinter Van,304.0,2.4,19.9,2.0,119,719.12
SHP-119101,2024-12-12 00:00:00,NE-2,NE-3,Sprinter Van,282.8,2.7,4.0,2.0,75,416.7
SHP-105816,2024-04-14 00:00:00,NE-2,WC-1,Sprinter Van,243.0,2.3,12.0,3.0,112,962.46
SHP-127169,2025-05-07 00:00:00,MW-2,SE-1,Large Straight,1157.2,5.7,20.2,9.0,173,1048.55
SHP-102865,2024-02-21 00:00:00,MW-3,WC-2,Sprinter Van,941.6,6.9,19.9,3.0,24,761.85
SHP-110699,2024-07-12 00:00:00,SE-3,SC-2,Small Straight,673.0,3.8,18.6,2.0,50,627.36
SHP-114980,2024-09-28 00:00:00,SE-1,MW-1,Sprinter Van,326.1,3.0,18.8,6.0,293,611.28
SHP-102258,2024-02-10 00:00:00,SE-2,WC-2,Cargo Van,262.5,2.3,23.5,6.0,70,528.7
SHP-113038,2024-08-25 00:00:00,SW-1,WC-3,Large Straight,1337.4,9.8,20.6,3.0,40,1031.29
SHP-118312,2024-11-27 00:00:00,MW-1,SC-2,Small Straight,582.2,3.6,2.0,1.0,225,875.98
SHP-103189,2024-02-27 00:00:00,WC-3,MW-1,Sprinter Van,594.5,4.8,2.4,2.0,121,990.24
SHP-100111,2024-01-03 00:00:00,NE-2,NE-1,Tractor Trailer,3593.1,22.4,10.9,6.0,233,1053.39
SHP-126725,2025-04-29 00:00:00,MW-2,SC-2,Sprinter Van,165.3,1.0,14.1,4.0,139,377.9
SHP-104789,2024-03-27 00:00:00,SE-2,SC-1,Cargo Van,277.8,1.8,2.3,4.0,172,343.59
SHP-115033,2024-09-30 00:00:00,SC-2,WC-1,Small Straight,864.0,5.8,24.1,7.0,120,745.42
SHP-123052,2025-02-23 00:00:00,MW-3,SE-2,Reefer,1207.2,10.7,17.1,7.0,45,1730.98
SHP-109904,2024-06-27 00:00:00,SC-2,NW-1,Cargo Van,422.0,4.1,2.1,2.0,31,1053.43
SHP-121580,2025-01-26 00:00:00,SC-2,MW-2,Tractor Trailer,3172.4,19.6,22.6,2.0,109,2528.11
SHP-111071,2024-07-18 00:00:00,SC-2,NE-1,Large Straight,855.5,7.3,6.5,2.0,179,1503.04
SHP-117036,2024-11-04 00:00:00,NE-2,SC-1,Large Straight,1311.7,8.4,9.8,3.0,173,2065.7
SHP-109396,2024-06-19 00:00:00,NE-1,SE-3,Tractor Trailer,2635.4,26.0,19.8,4.0,95,2016.33
SHP-119730,2024-12-23 00:00:00,MW-2,WC-2,Sprinter Van,588.7,5.0,40.0,8.0,96,649.44
SHP-126492,2025-04-25 00:00:00,NE-1,MW-2,Flatbed,2353.6,25.1,22.3,3.0,202,2247.86
SHP-115801,2024-10-14 00:00:00,SE-1,NE-2,Cargo Van,653.7,6.8,18.2,3.0,167,455.95
SHP-105565,2024-04-09 00:00:00,NE-1,SE-1,Sprinter Van,1192.8,13.7,21.2,10.0,262,589.15
SHP-430013,2025-05-15 00:00:00,XX-0,XX-0,Small Straight,3545.8,26.8,8.8,1.0,0,1401.23
SHP-106630,2024-04-28 00:00:00,MW-1,SE-2,Tractor Trailer,1946.0,18.1,6.5,1.0,231,2835.32
SHP-108647,2024-06-04 00:00:00,NE-1,SE-1,Large Straight,548.9,5.6,2.5,1.0,262,1083.47
SHP-100494,2024-01-09 00:00:00,MW-1,SE-2,Sprinter Van,474.2,2.6,2.9,2.0,231,694.93
SHP-120870,2025-01-13 00:00:00,SW-2,SE-3,Small Straight,2355.7,25.3,6.3,4.0,26,1431.0
SHP-108292,2024-05-28 00:00:00,NE-1,SE-1,Reefer,699.3,5.1,7.8,1.0,262,1386.56
SHP-103234,2024-02-28 00:00:00,MW-1,MW-2,Small Straight,3100.9,19.6,2.2,3.0,321,876.12
SHP-105804,2024-04-14 00:00:00,MW-1,SE-1,Large Straight,1670.4,14.0,22.2,5.0,348,1748.61
SHP-128633,2025-06-03 00:00:00,NE-2,NE-3,Small Straight,860.1,8.0,13.2,3.0,75,340.74
SHP-127221,2025-05-08 00:00:00,MW-2,NE-1,Sprinter Van,870.7,9.3,3.7,2.0,216,839.65
SHP-125973,2025-04-16 00:00:00,SE-2,NE-1,Cargo Van,101.6,1.0,10.5,6.0,180,292.35
SHP-110286,2024-07-04 00:00:00,MW-1,NE-2,Large Straight,940.3,8.0,19.2,7.0,271,966.85
SHP-116071,2024-10-18 00:00:00,MW-3,SC-1,Small Straight,794.7,3.6,17.7,4.0,70,707.56
SHP-128119,2025-05-25 00:00:00,WC-1,SW-1,Large Straight,1671.2,9.7,13.4,6.0,98,1226.29
SHP-107913,2024-05-21 00:00:00,NE-1,WC-3,Sprinter Van,740.0,6.5,18.8,7.0,110,995.16
SHP-100368,2024-01-07 00:00:00,NE-3,NE-2,Large Straight,547.8,4.0,41.3,8.0,76,310.26
SHP-127302,2025-05-10 00:00:00,NW-1,WC-1,Small Straight,1871.6,18.2,48.2,7.0,27,572.03
SHP-104990,2024-03-30 00:00:00,CN-1,NE-3,Cargo Van,402.2,2.7,35.3,9.0,35,1365.5712623239751
SHP-124701,2025-03-25 00:00:00,CN-2,WC-3,Small Straight,1304.4,7.6,23.0,5.0,19,865.96
SHP-118516,2024-12-01 00:00:00,WC-1,SW-1,Large Straight,438.2,3.0,10.1,7.0,98,726.77
SHP-100869,2024-01-16 00:00:00,NW-1,NE-2,Reefer,769.4,6.1,39.0,10.0,38,1887.68
SHP-105458,2024-04-07 00:00:00,CN-1,NE-3,Large Straight,1066.8,11.0,34.7,2.0,35,981.58
SHP-101129,2024-01-21 00:00:00,SE-1,SC-1,Cargo Van,232.0,1.7,41.6,7.0,220,225.33
SHP-121882,2025-01-31 00:00:00,SC-2,SC-1,Tractor Trailer,3231.3,18.6,18.4,5.0,138,1025.9
SHP-125019,2025-03-31 00:00:00,SC-1,MW-3,Sprinter Van,702.9,5.7,6.3,1.0,79,530.07
SHP-108987,2024-06-11 00:00:00,SC-2,NE-1,Flatbed,728.1,5.4,15.9,7.0,179,1494.45
SHP-102970,2024-02-23 00:00:00,MW-1,SC-1,Cargo Van,496.0,3.5,6.6,1.0,372,389.79
