shipment_id,shipment_date,origin_region,destination_region,equipment_type,weight_lbs,cubic_feet,lead_time_hours,num_carrier_bids,lane_volume,winning_bid_price
SHP-111167,2024-07-20 00:00:00,SE-1,WC-3,Tractor Trailer,3139.5,28.9,13.9,2.0,98,5643.9
SHP-109832,2024-06-26 00:00:00,NE-3,WC-3,Small Straight,2155.7,16.1,61.0,3.0,41,1766.43
SHP-101301,2024-01-24 00:00:00,SC-2,SE-1,Large Straight,1790.6,23.2,60.6,11.0,144,651.94
SHP-112301,2024-08-11 00:00:00,SW-1,NE-2,Large Straight,1018.3,6.3,7.8,3.0,100,2425.72
SHP-103945,2024-03-12 00:00:00,NE-1,MW-1,Large Straight,2175.9,12.8,4.7,3.0,399,2660.38
SHP-129848,2025-06-27 00:00:00,NE-1,CN-1,Sprinter Van,359.1,3.1,7.9,1.0,88,515.05
SHP-112773,2024-08-20 00:00:00,MW-1,SC-1,Tractor Trailer,6133.7,45.0,3.4,1.0,372,6646.2
SHP-120476,2025-01-06 00:00:00,MW-3,SW-1,Cargo Van,560.4,4.6,8.4,8.0,46,508.63
SHP-106011,2024-04-17 00:00:00,SC-1,SW-1,Tractor Trailer,5883.8,39.5,16.9,6.0,152,1818.1
SHP-128295,2025-05-28 00:00:00,SE-1,MW-2,Small Straight,545.2,2.2,2.9,1.0,176,1227.57
SHP-109379,2024-06-19 00:00:00,SE-2,SE-1,Cargo Van,645.6,5.0,14.2,5.0,136,235.8
SHP-127196,2025-05-07 00:00:00,WC-3,SW-1,Small Straight,1520.3,16.2,3.4,3.0,44,1548.39
SHP-100888,2024-01-17 00:00:00,NE-2,SC-1,Sprinter Van,182.6,8.8,8.2,3.0,173,640.37
SHP-121325,2025-01-21 00:00:00,MW-2,SC-2,Small Straight,2030.9,16.7,4.8,7.0,139,1107.31
SHP-125571,2025-04-09 00:00:00,SW-2,MW-1,Reefer,3227.9,25.3,14.4,5.0,100,3597.73
SHP-129246,2025-06-15 00:00:00,SW-1,MW-2,Small Straight,547.4,2.7,51.6,4.0,127,732.73
SHP-121810,2025-01-30 00:00:00,NE-1,MW-2,Tractor Trailer,5232.8,46.1,17.5,5.0,202,3095.59
SHP-115062,2024-09-30 00:00:00,NE-1,SW-1,Sprinter Van,630.9,5.9,6.0,3.0,166,1154.1
SHP-114825,2024-09-26 00:00:00,NE-2,SE-3,Cargo Van,448.1,3.7,11.6,2.0,59,550.53
SHP-108797,2024-06-07 00:00:00,MW-2,SC-2,Small Straight,3483.2,36.7,7.0,3.0,139,1482.63
SHP-113657,2024-09-05 00:00:00,MW-1,SE-2,Large Straight,609.7,5.7,7.5,2.0,231,1142.11
SHP-114912,2024-09-27 00:00:00,WC-2,SC-1,Sprinter Van,575.7,4.5,52.3,8.0,117,523.13
SHP-127557,2025-05-15 00:00:00,MW-2,SE-1,Sprinter Van,466.0,3.8,19.4,8.0,173,524.84
SHP-124592,2025-03-23 00:00:00,SC-2,SC-1,Small Straight,722.0,6.8,4.0,1.0,138,698.7
SHP-109752,2024-06-25 00:00:00,MW-1,SC-1,Tractor Trailer,9406.5,72.6,19.8,6.0,372,4752.03
SHP-119905,2024-12-26 00:00:00,MW-1,MW-2,Sprinter Van,874.6,10.0,4.4,4.0,321,649.72
SHP-103937,2024-03-12 00:00:00,NE-2,SC-1,Cargo Van,150.5,1.0,13.0,6.0,173,387.27
SHP-101751,2024-02-01 00:00:00,SE-1,WC-2,Sprinter Van,154.1,1.0,65.8,7.0,108,473.89
SHP-119920,2024-12-27 00:00:00,SE-3,SC-2,Sprinter Van,491.2,4.1,8.7,11.0,50,519.34
SHP-128264,2025-05-27 00:00:00,WC-2,NE-1,Cargo Van,391.1,1.4,19.7,4.0,117,676.2
SHP-104182,2024-03-16 00:00:00,WC-1,WC-3,Large Straight,566.8,5.1,20.3,9.0,67,325.44
SHP-108131,2024-05-25 00:00:00,SW-1,WC-2,Sprinter Van,591.2,6.6,8.5,1.0,63,712.39
SHP-121329,2025-01-21 00:00:00,SC-2,NE-3,Small Straight,1692.8,14.2,4.2,1.0,77,2214.56
SHP-100522,2024-01-10 00:00:00,CN-1,MW-3,Flatbed,1111.95,24.1,27.8,7.0,12,1115.42
SHP-102198,2024-02-09 00:00:00,MW-2,NE-1,Cargo Van,457.4,4.1,17.4,7.0,216,308.06
SHP-111466,2024-07-26 00:00:00,NE-2,WC-3,Small Straight,2892.8,23.8,3.8,1.0,69,4738.89
SHP-112054,2024-08-07 00:00:00,WC-2,MW-1,Tractor Trailer,5498.8,32.0,16.5,7.0,149,4719.01
SHP-129878,2025-06-27 00:00:00,SE-3,MW-1,Sprinter Van,474.0,4.1,8.3,8.0,127,644.66
SHP-106436,2024-04-25 00:00:00,MW-2,SW-2,Cargo Van,2100.2,8.8,19.5,4.0,60,917.57
SHP-102461,2024-02-13 00:00:00,SC-1,MW-3,Small Straight,1251.3,12.2,2.4,1.0,79,1140.11
SHP-106287,2024-04-22 00:00:00,MW-1,WC-1,Tractor Trailer,2581.8,47.8,5.8,2.0,247,6595.48
SHP-125956,2025-04-16 00:00:00,SE-3,MW-2,Small Straight,1111.95,7.0,5.8,5.0,78,1086.2
SHP-124794,2025-03-26 00:00:00,WC-1,NE-2,Small Straight,1515.8,15.9,21.8,10.0,131,1772.07
SHP-112855,2024-08-22 00:00:00,SE-1,NW-1,Sprinter Van,877.0,6.6,13.7,2.0,42,1718.01
SHP-125842,2025-04-14 00:00:00,NW-1,NE-2,Small Straight,916.5,5.7,10.1,3.0,38,1570.83
SHP-108746,2024-06-06 00:00:00,NE-2,NE-3,Cargo Van,373.9,2.4,5.3,1.0,75,301.75
SHP-126937,2025-05-03 00:00:00,SC-1,MW-1,Cargo Van,529.3,2.5,9.2,4.0,318,522.52
SHP-111818,2024-08-02 00:00:00,WC-2,SE-1,Tractor Trailer,3802.9,29.2,4.4,5.0,109,9021.77
SHP-109141,2024-06-14 00:00:00,NE-3,SC-2,Tractor Trailer,8435.5,50.0,7.9,2.0,67,11091.35
SHP-104792,2024-03-27 00:00:00,NE-1,WC-2,Cargo Van,462.6,3.8,60.4,4.0,128,177.30285400164777
SHP-127971,2025-05-22 00:00:00,WC-3,NE-3,Small Straight,868.3,2.9,7.0,3.0,42,1892.33
SHP-121748,2025-01-29 00:00:00,NE-2,SW-1,Sprinter Van,105.0,1.0,10.1,7.0,86,481.7
SHP-117908,2024-11-20 00:00:00,MW-3,CN-2,Flatbed,5438.9,44.9,12.9,3.0,10,4162.38
SHP-117279,2024-11-09 00:00:00,SE-1,WC-1,Small Straight,1442.2,10.3,4.0,1.0,177,3715.62
SHP-116381,2024-10-24 00:00:00,SW-1,SE-2,Large Straight,940.4,9.7,8.0,7.0,86,1926.47
SHP-122341,2025-02-09 00:00:00,MW-1,SE-2,Tractor Trailer,1111.95,38.9,3.0,2.0,231,8948.28
SHP-102172,2024-02-08 00:00:00,NE-3,MW-1,Large Straight,736.0,5.3,12.2,7.0,155,846.33
SHP-110124,2024-07-02 00:00:00,NE-1,NE-2,Small Straight,1934.6,15.6,3.5,7.0,196,755.38
SHP-125855,2025-04-14 00:00:00,MW-1,SW-1,Reefer,1061.5,10.4,7.0,2.0,199,2541.88
SHP-112344,2024-08-12 00:00:00,MW-1,MW-2,Small Straight,738.5,7.1,19.7,3.0,321,336.97
SHP-129225,2025-06-15 00:00:00,SE-3,MW-2,Large Straight,2516.9,17.0,20.3,4.0,78,1816.82
SHP-106042,2024-04-18 00:00:00,MW-1,NE-1,Reefer,1228.8,9.5,11.2,7.0,420,1899.76
SHP-100285,2024-01-06 00:00:00,NE-1,SE-2,Small Straight,1406.4,8.3,16.6,6.0,197,700.6
SHP-118758,2024-12-05 00:00:00,MW-3,WC-1,Reefer,2511.1,16.9,10.3,4.0,52,5283.59
SHP-101833,2024-02-02 00:00:00,WC-2,SC-2,Small Straight,1763.2,15.6,3.6,1.0,65,1679.16
SHP-108444,2024-05-31 00:00:00,NE-3,SC-2,Flatbed,1776.9,14.3,23.7,5.0,67,816.9534556552002
SHP-113921,2024-09-09 00:00:00,NE-1,SE-3,Large Straight,2850.8,28.2,8.4,4.0,95,1810.8
SHP-102483,2024-02-14 00:00:00,NE-2,SE-1,Small Straight,712.4,5.1,6.4,1.0,161,647.6
SHP-113583,2024-09-04 00:00:00,WC-3,SW-2,Cargo Van,373.7,3.1,9.6,3.0,14,444.3
SHP-124417,2025-03-20 00:00:00,MW-2,SW-1,Cargo Van,279.9,2.3,3.4,2.0,117,535.97
SHP-118249,2024-11-26 00:00:00,SE-1,SW-1,Reefer,2117.8,15.6,17.8,4.0,122,3489.51
SHP-127004,2025-05-04 00:00:00,MW-2,MW-1,Small Straight,851.8,8.6,11.0,6.0,274,426.94
SHP-420005,2024-05-20 00:00:00,MW-1,SE-1,Small Straight,3133.0,6.9,22.3,2.0,189,1250.0
SHP-123163,2025-02-25 00:00:00,WC-1,WC-1,Sprinter Van,524.4,4.4,66.0,7.0,4,161.1
SHP-119254,2024-12-15 00:00:00,NE-2,SE-1,Small Straight,2191.4,14.2,3.6,4.0,161,2441.52
SHP-111708,2024-07-31 00:00:00,MW-1,SE-1,Cargo Van,251.4,2.3,2.6,2.0,348,480.26
SHP-125912,2025-04-15 00:00:00,NE-3,NE-1,Tractor Trailer,3916.3,20.4,3.0,1.0,133,2125.28
SHP-129606,2025-06-22 00:00:00,MW-1,WC-1,Flatbed,2740.1,28.1,22.6,4.0,247,2899.84
SHP-122437,2025-02-10 00:00:00,CN-2,SC-1,Large Straight,1009.3,8.8,20.6,3.0,47,1317.69
SHP-118573,2024-12-02 00:00:00,WC-1,NE-1,Flatbed,2069.4,11.9,29.0,9.0,198,3038.66
SHP-104594,2024-03-23 00:00:00,MW-1,NE-2,Tractor Trailer,7808.8,94.3,8.7,3.0,271,6104.84
SHP-118127,2024-11-24 00:00:00,CN-2,MW-1,Small Straight,726.1,5.3,61.8,6.0,53,538.51
SHP-124130,2025-03-14 00:00:00,SE-3,MW-2,Large Straight,2200.9,16.0,3.7,2.0,78,3089.97
SHP-113670,2024-09-05 00:00:00,NE-3,SC-2,Large Straight,1367.0,8.8,2.1,3.0,67,2550.42
SHP-115331,2024-10-05 00:00:00,SC-2,CN-1,Tractor Trailer,2911.5,27.9,12.2,4.0,32,3960.24
SHP-112864,2024-08-22 00:00:00,MW-2,SE-2,Sprinter Van,162.3,1.3,6.5,2.0,147,457.56
SHP-125136,2025-04-02 00:00:00,MW-1,SC-2,Flatbed,2952.9,23.0,20.5,9.0,225,2052.67
SHP-123485,2025-03-03 00:00:00,SE-1,SC-1,Large Straight,2502.3,17.5,13.5,3.0,220,1163.08
SHP-107855,2024-05-20 00:00:00,MW-1,SC-1,Small Straight,2030.6,12.5,23.1,7.0,372,760.17
SHP-112650,2024-08-18 00:00:00,MW-1,SE-2,Tractor Trailer,2861.5,8.8,21.2,7.0,231,3695.04
SHP-114232,2024-09-15 00:00:00,SE-1,WC-1,Small Straight,605.5,7.5,36.9,8.0,177,5963.42721604956
SHP-129316,2025-06-16 00:00:00,SE-3,MW-2,Sprinter Van,166.7,1.5,37.7,11.0,78,294.9
SHP-118514,2024-12-01 00:00:00,SC-1,WC-2,Cargo Van,925.7,6.4,15.3,5.0,104,884.33
SHP-112458,2024-08-15 00:00:00,MW-1,SC-1,Sprinter Van,341.9,1.6,7.1,6.0,372,430.54
SHP-113874,2024-09-09 00:00:00,MW-1,NE-2,Small Straight,2178.5,16.3,64.5,11.0,271,741.1
SHP-128843,2025-06-07 00:00:00,SC-1,MW-1,Small Straight,2050.6,13.5,3.7,4.0,318,1559.94
SHP-111680,2024-07-31 00:00:00,NE-3,SE-3,Sprinter Van,342.6,3.0,7.4,3.0,42,499.73
SHP-106320,2024-04-23 00:00:00,SW-1,SC-2,Small Straight,1465.7,9.2,10.6,8.0,106,652.49
SHP-108087,2024-05-25 00:00:00,WC-2,MW-1,Tractor Trailer,10501.0,111.8,51.9,8.0,149,7471.56
SHP-128573,2025-06-02 00:00:00,MW-1,WC-3,Tractor Trailer,9623.7,108.5,27.5,8.0,121,5969.66
SHP-129075,2025-06-12 00:00:00,SE-3,WC-1,Sprinter Van,435.3,2.7,11.7,6.0,69,1320.47
SHP-117548,2024-11-13 00:00:00,SC-1,NE-1,Sprinter Van,960.9,8.1,10.3,4.0,274,1090.51
SHP-128653,2025-06-04 00:00:00,WC-1,NE-3,Large Straight,938.7,9.0,23.7,6.0,81,1996.95
SHP-118458,2024-11-30 00:00:00,MW-1,SC-2,Sprinter Van,150.0,1.6,21.0,3.0,225,401.62
SHP-115309,2024-10-05 00:00:00,NE-1,SW-1,Large Straight,3239.7,30.2,22.8,3.0,166,4634.92
SHP-125247,2025-04-04 00:00:00,MW-2,MW-1,Small Straight,1279.7,11.9,15.2,6.0,274,449.09
SHP-117798,2024-11-18 00:00:00,SE-2,CN-2,Sprinter Van,1073.4,8.8,17.9,6.0,23,956.0
SHP-110178,2024-07-03 00:00:00,SW-1,SC-2,Sprinter Van,811.6,6.6,10.4,5.0,106,556.54
SHP-100347,2024-01-07 00:00:00,NE-1,WC-1,Small Straight,855.5,4.1,49.1,11.0,225,1108.3
SHP-106931,2024-05-03 00:00:00,NE-1,SE-1,Flatbed,3012.7,30.5,7.4,2.0,262,2144.46
SHP-110733,2024-07-13 00:00:00,SW-1,NE-3,Sprinter Van,1492.9,11.2,36.2,5.0,68,1335.44
SHP-127453,2025-05-13 00:00:00,SW-2,MW-2,Reefer,2058.6,20.1,3.4,3.0,41,4678.72
SHP-104672,2024-03-25 00:00:00,WC-1,MW-2,Large Straight,1305.7,8.2,58.8,11.0,167,1056.25
SHP-119873,2024-12-26 00:00:00,MW-1,SE-1,Cargo Van,618.0,6.2,8.9,4.0,348,660.46
SHP-112755,2024-08-20 00:00:00,SC-1,MW-1,Cargo Van,154.0,1.1,12.9,9.0,318,280.58
SHP-109556,2024-06-22 00:00:00,NE-2,NE-1,Sprinter Van,333.7,2.7,7.7,6.0,233,270.92
SHP-115560,2024-10-10 00:00:00,MW-2,NE-2,Small Straight,4398.1,29.5,10.7,3.0,154,2892.66
SHP-119720,2024-12-23 00:00:00,MW-2,SC-2,Sprinter Van,761.0,8.8,19.9,7.0,139,501.21
SHP-121602,2025-01-26 00:00:00,WC-2,SE-1,Large Straight,771.6,4.7,7.4,1.0,109,2641.04
SHP-116051,2024-10-18 00:00:00,MW-2,SC-1,Tractor Trailer,4531.7,35.8,25.1,9.0,227,3582.09
SHP-100455,2024-01-08 00:00:00,MW-2,SE-3,Cargo Van,188.6,1.5,29.5,5.0,79,240.41
SHP-128554,2025-06-02 00:00:00,MW-3,SW-1,Cargo Van,448.5,3.8,6.9,4.0,46,450.48
SHP-104104,2024-03-15 00:00:00,SE-2,NE-1,Tractor Trailer,6620.6,36.9,3.8,2.0,180,5911.83
SHP-129165,2025-06-14 00:00:00,SE-3,SC-1,Large Straight,1106.4,8.8,7.1,4.0,79,1299.68
SHP-110580,2024-07-10 00:00:00,MW-1,SC-2,Large Straight,1542.0,16.0,10.9,10.0,225,330.15443392026606
SHP-112179,2024-08-09 00:00:00,NE-2,NE-1,Sprinter Van,424.5,4.3,12.7,5.0,233,203.97
SHP-114677,2024-09-23 00:00:00,WC-2,SC-1,Cargo Van,737.1,3.8,21.1,6.0,117,581.74
SHP-123924,2025-03-11 00:00:00,MW-2,NE-1,Large Straight,729.8,6.0,4.4,1.0,216,1385.39
SHP-127112,2025-05-06 00:00:00,CN-2,MW-3,Cargo Van,241.9,2.2,17.7,4.0,8,226.48
SHP-122131,2025-02-05 00:00:00,NE-1,SW-1,Sprinter Van,554.1,4.9,17.1,5.0,166,858.44
SHP-111390,2024-07-25 00:00:00,NE-1,SE-3,Tractor Trailer,3140.4,22.9,10.8,7.0,95,2656.17
SHP-106859,2024-05-02 00:00:00,SW-1,MW-1,Large Straight,770.6,4.6,33.6,9.0,191,644.36
SHP-120997,2025-01-16 00:00:00,SE-2,WC-1,Sprinter Van,1111.95,7.2,60.0,6.0,112,1068.65
SHP-116764,2024-10-31 00:00:00,SC-1,SE-1,Small Straight,3641.7,31.4,45.1,9.0,207,991.21
SHP-108690,2024-06-05 00:00:00,MW-1,SC-1,Large Straight,942.2,8.5,2.3,4.0,372,1297.4
SHP-108447,2024-06-01 00:00:00,SC-1,MW-1,Flatbed,3348.2,28.3,14.5,4.0,318,2038.12
SHP-127293,2025-05-09 00:00:00,WC-1,SE-1,Sprinter Van,528.6,3.5,6.6,4.0,175,1327.32
SHP-104608,2024-03-23 00:00:00,NW-1,MW-1,Sprinter Van,191.6,1.6,8.0,3.0,64,783.38
SHP-126768,2025-04-30 00:00:00,MW-2,WC-2,Large Straight,2081.7,14.3,7.5,5.0,96,2465.49
SHP-112304,2024-08-11 00:00:00,SC-2,NE-2,Tractor Trailer,3189.9,21.4,2.9,6.0,118,5088.72
SHP-108493,2024-06-01 00:00:00,SC-2,SE-3,Large Straight,1111.95,17.9,7.7,3.0,62,2350.27
SHP-127798,2025-05-19 00:00:00,SC-1,WC-3,Cargo Van,484.8,3.1,48.4,6.0,108,493.09
SHP-111298,2024-07-23 00:00:00,WC-1,SW-2,Cargo Van,507.9,3.2,64.8,11.0,52,317.12
SHP-121242,2025-01-20 00:00:00,NE-1,SC-1,Tractor Trailer,5991.1,31.9,3.2,5.0,274,10098.37
SHP-119182,2024-12-13 00:00:00,SC-2,NW-1,Cargo Van,956.1,9.6,4.3,3.0,31,1632.98
SHP-125734,2025-04-12 00:00:00,SE-1,NE-2,Sprinter Van,1111.95,8.8,14.2,5.0,167,373.44
SHP-118353,2024-11-28 00:00:00,SC-2,SW-1,Flatbed,513.5,8.8,7.3,6.0,87,1333.6
SHP-117935,2024-11-21 00:00:00,WC-3,WC-1,Sprinter Van,366.4,1.8,7.9,2.0,71,286.35
SHP-122398,2025-02-10 00:00:00,CN-1,SE-3,Large Straight,4305.7,33.4,4.3,3.0,19,5119.73
SHP-107132,2024-05-07 00:00:00,WC-1,WC-2,Sprinter Van,449.7,3.3,4.7,2.0,87,313.58
SHP-100948,2024-01-18 00:00:00,SC-1,MW-1,Large Straight,1117.0,10.1,12.9,4.0,318,895.61
SHP-112679,2024-08-19 00:00:00,SE-1,NE-1,Cargo Van,132.2,1.0,45.2,15.0,278,207.22
SHP-116604,2024-10-28 00:00:00,SE-1,MW-1,Large Straight,2168.5,18.2,4.9,3.0,293,3051.64
SHP-121597,2025-01-26 00:00:00,CN-1,MW-2,Tractor Trailer,5630.8,27.1,49.8,6.0,59,2780.39
SHP-112987,2024-08-24 00:00:00,NE-1,MW-1,Tractor Trailer,9546.1,8.8,6.4,4.0,399,9607.97
SHP-125191,2025-04-03 00:00:00,CN-1,WC-3,Small Straight,1332.9,6.7,30.0,8.0,22,602.05
SHP-107826,2024-05-20 00:00:00,NW-1,NE-1,Sprinter Van,842.6,7.8,10.8,8.0,41,1385.27
SHP-106270,2024-04-22 00:00:00,SE-3,NE-1,Cargo Van,308.9,2.3,2.6,1.0,99,596.74
SHP-127377,2025-05-11 00:00:00,MW-1,SW-2,Reefer,4394.3,37.1,2.4,2.0,105,7612.12
SHP-119739,2024-12-23 00:00:00,MW-1,SW-1,Sprinter Van,684.7,4.0,6.6,1.0,199,1095.03
SHP-101110,2024-01-21 00:00:00,SC-1,MW-2,Large Straight,1186.6,10.5,17.6,5.0,181,948.0
SHP-100357,2024-01-07 00:00:00,MW-3,SE-1,Tractor Trailer,3055.4,27.7,3.4,1.0,64,4213.33
SHP-124094,2025-03-14 00:00:00,WC-3,MW-1,Cargo Van,629.5,9.1,3.4,1.0,121,1123.97
SHP-104914,2024-03-29 00:00:00,NE-3,NE-2,Small Straight,1345.9,10.0,3.4,1.0,76,670.54
SHP-109319,2024-06-17 00:00:00,WC-1,MW-3,Large Straight,1195.3,8.8,2.5,4.0,47,2090.29
SHP-101801,2024-02-01 00:00:00,WC-2,NE-1,Sprinter Van,232.5,2.0,62.9,9.0,117,514.2
SHP-110727,2024-07-12 00:00:00,MW-1,MW-2,Small Straight,1748.2,14.9,11.2,4.0,321,474.2
SHP-129008,2025-06-10 00:00:00,SE-3,NE-2,Tractor Trailer,4362.7,42.8,17.9,4.0,49,3009.32
SHP-119833,2024-12-25 00:00:00,CN-1,WC-3,Reefer,1978.2,15.5,5.9,2.0,22,5095.84
SHP-115963,2024-10-16 00:00:00,SE-1,MW-3,Small Straight,1293.1,6.5,18.5,4.0,75,1058.09
SHP-122374,2025-02-09 00:00:00,SC-1,SE-1,Large Straight,1716.0,12.8,40.0,6.0,207,827.87
SHP-104702,2024-03-25 00:00:00,WC-1,NE-3,Small Straight,1612.8,15.0,9.7,7.0,81,2088.37
SHP-106004,2024-04-17 00:00:00,NE-2,NE-1,Large Straight,2962.1,19.0,4.0,1.0,233,1299.09
SHP-105543,2024-04-09 00:00:00,SC-1,NE-2,Large Straight,890.2,10.0,9.8,4.0,212,1487.31
SHP-119169,2024-12-13 00:00:00,WC-3,SC-2,Reefer,3822.4,40.4,6.2,3.0,44,7052.59
SHP-107217,2024-05-09 00:00:00,WC-1,NE-1,Sprinter Van,653.4,6.4,9.5,11.0,198,1107.49
SHP-108467,2024-06-01 00:00:00,MW-2,MW-1,Sprinter Van,125.9,1.0,68.4,13.0,274,141.83
SHP-129619,2025-06-22 00:00:00,MW-2,SE-2,Cargo Van,410.3,3.2,25.9,7.0,147,328.44
SHP-119965,2024-12-27 00:00:00,NE-1,WC-1,Small Straight,942.6,5.7,40.5,5.0,225,1476.33
SHP-112910,2024-08-23 00:00:00,MW-2,MW-1,Large Straight,2419.1,10.8,3.0,3.0,274,1335.01
SHP-105050,2024-03-31 00:00:00,NE-3,WC-1,Cargo Van,240.2,2.0,64.0,9.0,87,657.95
SHP-117168,2024-11-07 00:00:00,SC-1,SC-2,Large Straight,2040.6,18.6,6.9,6.0,168,796.17
SHP-420000,2024-05-20 00:00:00,MW-1,SE-1,Small Straight,2469.4,6.9,8.3,2.0,189,1250.0
SHP-102425,2024-02-13 00:00:00,SC-2,SC-1,Small Straight,3269.7,20.1,4.8,1.0,138,850.92
SHP-103557,2024-03-05 00:00:00,MW-1,MW-3,Cargo Van,446.7,4.9,7.7,2.0,84,221.89
SHP-129447,2025-06-19 00:00:00,SC-2,MW-1,Sprinter Van,342.6,3.0,68.5,6.0,193,270.73
SHP-300032,2024-06-15 00:00:00,NE-2,WC-1,Cargo Van,2527.3,18.5,44.4,2.0,153,0.1
SHP-123982,2025-03-12 00:00:00,WC-2,NE-1,Cargo Van,669.3,5.6,5.4,1.0,117,1390.1
SHP-128509,2025-06-01 00:00:00,WC-3,SE-1,Large Straight,505.9,3.9,10.3,4.0,91,2027.29
SHP-109772,2024-06-25 00:00:00,NE-3,SE-1,Sprinter Van,460.5,3.9,44.9,9.0,91,410.0076525186865
SHP-108155,2024-05-26 00:00:00,NE-3,MW-2,Tractor Trailer,6332.7,50.1,37.4,8.0,90,3990.06
SHP-110625,2024-07-11 00:00:00,SW-2,NW-1,Small Straight,1125.5,8.2,4.3,1.0,20,1957.36
SHP-119834,2024-12-25 00:00:00,SE-2,SE-1,Tractor Trailer,1111.95,49.1,63.3,5.0,136,1682.1
SHP-128485,2025-06-01 00:00:00,MW-1,WC-1,Reefer,6307.3,85.9,9.6,4.0,247,12198.82
SHP-101689,2024-01-31 00:00:00,WC-2,MW-2,Large Straight,851.8,9.1,67.9,9.0,78,816.74
SHP-117837,2024-11-19 00:00:00,MW-1,SW-2,Cargo Van,199.4,1.0,23.8,7.0,105,360.94
SHP-100909,2024-01-17 00:00:00,MW-1,SC-2,Reefer,1185.2,11.3,17.4,5.0,225,1131.15
SHP-129406,2025-06-18 00:00:00,SE-2,SC-1,Large Straight,968.7,3.9,18.4,7.0,172,685.25
SHP-128852,2025-06-08 00:00:00,SE-3,MW-1,Cargo Van,668.7,4.7,32.2,8.0,127,527.24
SHP-119613,2024-12-21 00:00:00,SE-3,SW-1,Tractor Trailer,3274.2,25.5,4.5,4.0,50,6901.86
SHP-126125,2025-04-19 00:00:00,NE-1,MW-1,Small Straight,609.6,3.0,7.6,1.0,399,848.92
SHP-107038,2024-05-06 00:00:00,MW-2,SE-1,Large Straight,1609.0,16.8,8.7,3.0,173,1717.03
SHP-100289,2024-01-06 00:00:00,SW-1,MW-1,Small Straight,1169.5,6.3,6.6,4.0,191,1223.66
SHP-121605,2025-01-26 00:00:00,SC-1,SE-1,Flatbed,1088.7,10.4,61.5,5.0,207,997.54
SHP-117449,2024-11-12 00:00:00,MW-1,NE-1,Sprinter Van,434.3,3.2,20.4,3.0,420,603.02
SHP-100737,2024-01-14 00:00:00,SC-1,SE-2,Sprinter Van,155.6,1.2,20.0,9.0,177,263.96
SHP-111406,2024-07-25 00:00:00,NE-3,SC-1,Small Straight,4443.5,44.0,21.3,5.0,111,2360.94
SHP-114545,2024-09-21 00:00:00,SE-3,WC-3,Tractor Trailer,6049.7,34.2,71.3,3.0,23,7676.18
SHP-121665,2025-01-27 00:00:00,SC-1,NE-3,Small Straight,843.0,8.8,46.5,7.0,119,649.89
SHP-126348,2025-04-23 00:00:00,SC-2,SE-2,Large Straight,1389.3,10.6,9.0,7.0,115,1239.94
SHP-107526,2024-05-14 00:00:00,MW-3,NE-3,Large Straight,1401.2,11.2,20.0,6.0,39,1093.1
SHP-116481,2024-10-26 00:00:00,WC-3,NE-1,Cargo Van,662.6,6.1,7.9,2.0,95,1287.87
SHP-121490,2025-01-24 00:00:00,WC-1,SE-2,Small Straight,1199.8,8.6,71.1,7.0,127,1153.9
SHP-128495,2025-06-01 00:00:00,WC-2,NE-2,Reefer,2089.0,18.6,2.7,2.0,83,10528.27
SHP-109221,2024-06-16 00:00:00,SW-1,MW-1,Flatbed,928.1,5.6,21.0,2.0,191,1697.93
SHP-117934,2024-11-21 00:00:00,SC-1,SE-1,Sprinter Van,338.1,3.6,2.4,2.0,207,621.93
SHP-107631,2024-05-16 00:00:00,SW-1,MW-1,Small Straight,1448.1,8.8,19.2,4.0,191,940.53
SHP-118938,2024-12-09 00:00:00,NE-1,NE-2,Small Straight,1670.4,7.9,8.1,10.0,196,514.1
SHP-129241,2025-06-15 00:00:00,NE-2,NE-1,Reefer,2139.0,8.8,66.3,8.0,233,999.59
SHP-100021,2024-01-01 00:00:00,NE-2,WC-1,Reefer,858.2,8.0,14.4,5.0,112,2502.04
SHP-104422,2024-03-20 00:00:00,SW-1,MW-1,Tractor Trailer,4793.6,29.4,6.9,2.0,191,4592.29
SHP-118230,2024-11-25 00:00:00,NE-3,MW-3,Sprinter Van,205.9,1.5,13.7,6.0,26,379.55
SHP-100997,2024-01-19 00:00:00,NE-2,WC-2,Tractor Trailer,10152.6,64.3,20.9,2.0,74,10856.51
SHP-100569,2024-01-10 00:00:00,SE-3,MW-3,Flatbed,3137.6,13.0,6.3,3.0,17,2344.44
SHP-120542,2025-01-07 00:00:00,CN-1,MW-1,Tractor Trailer,5089.0,45.7,6.9,2.0,95,746.2734061968556
SHP-126413,2025-04-24 00:00:00,NE-1,SC-1,Small Straight,2357.6,8.8,19.1,2.0,274,1529.21
SHP-110013,2024-06-29 00:00:00,SE-2,NE-1,Reefer,3359.6,34.6,41.8,4.0,180,3755.64
SHP-109628,2024-06-23 00:00:00,NE-1,WC-2,Flatbed,2305.0,24.4,6.8,4.0,128,5333.7
SHP-104082,2024-03-14 00:00:00,SW-1,WC-1,Tractor Trailer,2093.0,16.5,16.5,2.0,109,1645.85
SHP-119093,2024-12-11 00:00:00,SE-1,NE-2,Reefer,2644.1,18.1,7.4,4.0,167,3692.12
SHP-113056,2024-08-25 00:00:00,SE-1,WC-3,Small Straight,1111.95,20.9,2.0,3.0,98,4357.42
